chunk,chunk,chunk,chunk,chunk,chunk,chunk,cloud_cover,cloud_cover,cloud_cover,cloud_cover,cloud_cover,cloud_cover,cloud_cover,cloud_cover,global_radiation,global_radiation,global_radiation,global_radiation,global_radiation,global_radiation,global_radiation,global_radiation,max_temp,max_temp,max_temp,max_temp,max_temp,max_temp,max_temp,max_temp,min_temp,min_temp,min_temp,min_temp,min_temp,min_temp,min_temp,min_temp,precipitation,precipitation,precipitation,precipitation,precipitation,precipitation,precipitation,precipitation,pressure,pressure,pressure,pressure,pressure,pressure,pressure,pressure,snow_depth,snow_depth,snow_depth,snow_depth,snow_depth,snow_depth,snow_depth,snow_depth,sunshine,sunshine,sunshine,sunshine,sunshine,sunshine,sunshine,sunshine
chunk,chunk,chunk,chunk,chunk,chunk,chunk,wasserstein,wasserstein,wasserstein,wasserstein,hellinger,hellinger,hellinger,hellinger,wasserstein,wasserstein,wasserstein,wasserstein,hellinger,hellinger,hellinger,hellinger,wasserstein,wasserstein,wasserstein,wasserstein,hellinger,hellinger,hellinger,hellinger,wasserstein,wasserstein,wasserstein,wasserstein,hellinger,hellinger,hellinger,hellinger,wasserstein,wasserstein,wasserstein,wasserstein,hellinger,hellinger,hellinger,hellinger,wasserstein,wasserstein,wasserstein,wasserstein,hellinger,hellinger,hellinger,hellinger,wasserstein,wasserstein,wasserstein,wasserstein,hellinger,hellinger,hellinger,hellinger,wasserstein,wasserstein,wasserstein,wasserstein,hellinger,hellinger,hellinger,hellinger
key,chunk_index,start_index,end_index,start_date,end_date,period,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert,value,upper_threshold,lower_threshold,alert
2019-01,0,0,30,2019-01-01,2019-01-31 23:59:59.999999999,analysis,0.6652847841946097,2.005846003349598,,False,0.1877038916433593,0.4845842089324305,,False,88.26475175373406,144.7688176204985,,False,0.5942958708076844,0.7290027424505515,,False,8.008559016559607,12.247939819357038,,False,0.6260671771625796,0.8132299933929232,,False,5.550810016428033,9.527779484493102,,False,0.5294606252371581,0.7836913689983083,,False,0.7726574234616754,2.463216302544855,,False,0.17591928030600149,0.3460956651376524,,False,504.38145890434294,1269.22699700758,,False,0.3432410720947213,0.6016429225043805,,False,0.03885247137051964,0.7953202563511708,,False,0.07175017081036078,0.22358313251519957,,False,2.5168902808284237,4.853849656553957,,False,0.3995251206386248,0.5852836747908198,,False
2019-02,1,31,58,2019-02-01,2019-02-28 23:59:59.999999999,analysis,1.173098922109962,2.005846003349598,,False,0.2774637293168715,0.4845842089324305,,False,51.55740258182731,144.7688176204985,,False,0.49081327058380914,0.7290027424505515,,False,3.2603862197125326,12.247939819357038,,False,0.3942802709054151,0.8132299933929232,,False,4.330339510952127,9.527779484493102,,False,0.5620993444159574,0.7836913689983083,,False,0.5841975391611045,2.463216302544855,,False,0.1919622629678136,0.3460956651376524,,False,520.7224147575498,1269.22699700758,,False,0.46237571799062394,0.6016429225043805,,False,0.07644705103171556,0.7953202563511708,,False,0.12363044328971882,0.22358313251519957,,False,0.7320655932336017,4.853849656553957,,False,0.3595224788310967,0.5852836747908198,,False
2019-03,2,59,89,2019-03-01,2019-03-31 23:59:59.999999999,analysis,0.30675916609189313,2.005846003349598,,False,0.22195828199893874,0.4845842089324305,,False,33.45529530134625,144.7688176204985,,False,0.4523571417616723,0.7290027424505515,,False,4.078385536397969,12.247939819357038,,False,0.5185387682669371,0.8132299933929232,,False,2.856149864476855,9.527779484493102,,False,0.5011284334888817,0.7836913689983083,,False,0.6794183057561599,2.463216302544855,,False,0.17153527276500366,0.3460956651376524,,False,452.7775631040251,1269.22699700758,,False,0.3620355854693943,0.6016429225043805,,False,0.03885247137051964,0.7953202563511708,,False,0.07175017081036078,0.22358313251519957,,False,0.6571610574948709,4.853849656553957,,False,0.3386298903853147,0.5852836747908198,,False
2019-04,3,90,119,2019-04-01,2019-04-30 23:59:59.999999999,analysis,0.6804281126644738,2.005846003349598,,False,0.2066359054491508,0.4845842089324305,,False,50.35765826422784,144.7688176204985,,False,0.5405813458654147,0.7290027424505515,,False,1.5046086899384028,12.247939819357038,,False,0.3562203620084377,0.8132299933929232,,False,2.3818457885014235,9.527779484493102,,False,0.39871703800267516,0.7836913689983083,,False,1.2345706899384639,2.463216302544855,,False,0.23267619073051204,0.3460956651376524,,False,257.1216509453684,1269.22699700758,,False,0.32000152109303365,0.6016429225043805,,False,0.03885247137051964,0.7953202563511708,,False,0.07175017081036078,0.22358313251519957,,False,1.3984392977412703,4.853849656553957,,False,0.37456148298788305,0.5852836747908198,,False
2019-05,4,120,150,2019-05-01,2019-05-31 23:59:59.999999999,analysis,0.45540728790853163,2.005846003349598,,False,0.3893113925898636,0.4845842089324305,,False,76.62597095425755,144.7688176204985,,False,0.5650458272871413,0.7290027424505515,,False,3.747548214678427,12.247939819357038,,False,0.4264713187830714,0.8132299933929232,,False,2.2741742423001696,9.527779484493102,,False,0.4496151131758711,0.7836913689983083,,False,0.5996304135921666,2.463216302544855,,False,0.14077885995036934,0.3460956651376524,,False,234.8150674806288,1269.22699700758,,False,0.34977083107827855,0.6016429225043805,,False,0.03885247137051964,0.7953202563511708,,False,0.07175017081036078,0.22358313251519957,,False,1.4151682472676672,4.853849656553957,,False,0.42248017302972524,0.5852836747908198,,False
2019-06,5,151,180,2019-06-01,2019-06-30 23:59:59.999999999,analysis,0.44350005345394733,2.005846003349598,,False,0.23299251964637646,0.4845842089324305,,False,49.26317089987083,144.7688176204985,,False,0.4920316754828905,0.7290027424505515,,False,6.345060911704353,12.247939819357038,,False,0.5577532428349069,0.8132299933929232,,False,4.419699832991851,9.527779484493102,,False,0.563457521274025,0.7836913689983083,,False,1.1185118973306403,2.463216302544855,,False,0.21874821005385472,0.3460956651376524,,False,371.17329180452145,1269.22699700758,,False,0.30741455744269536,0.6016429225043805,,False,0.03885247137051964,0.7953202563511708,,False,0.07175017081036078,0.22358313251519957,,False,1.3629765331964365,4.853849656553957,,False,0.3599044474838172,0.5852836747908198,,False
2019-07,6,181,211,2019-07-01,2019-07-31 23:59:59.999999999,analysis,0.47386009722516925,2.005846003349598,,False,0.1253312155340855,0.4845842089324305,,False,74.1026589258529,144.7688176204985,,False,0.4733670268061631,0.7290027424505515,,False,10.246604581506329,12.247939819357038,,False,0.7023395831239863,0.8132299933929232,,False,7.388513760439314,9.527779484493102,,False,0.6782545782290516,0.7836913689983083,,False,0.5671444987746553,2.463216302544855,,False,0.24241602877295584,0.3460956651376524,,False,305.34914933339115,1269.22699700758,,False,0.34684247275428876,0.6016429225043805,,False,0.03885247137051964,0.7953202563511708,,False,0.07175017081036078,0.22358313251519957,,False,1.951603272371992,4.853849656553957,,False,0.29194829934564265,0.5852836747908198,,False
2019-08,7,212,242,2019-08-01,2019-08-31 23:59:59.999999999,analysis,1.2802310649671047,2.005846003349598,,False,0.28454522314648145,0.4845842089324305,,False,78.90537651800537,144.7688176204985,,False,0.5973500750786785,0.7290027424505515,,False,9.73968425866072,12.247939819357038,,False,0.6997052490846657,0.8132299933929232,,False,6.570079382615761,9.527779484493102,,False,0.6415386733896864,0.7836913689983083,,False,0.591427255348791,2.463216302544855,,False,0.13494001917406329,0.3460956651376524,,False,342.8594235156446,1269.22699700758,,False,0.322173042709636,0.6016429225043805,,False,0.03885247137051964,0.7953202563511708,,False,0.07175017081036078,0.22358313251519957,,False,2.2869768060983406,4.853849656553957,,False,0.3824581164233759,0.5852836747908198,,False
2019-09,8,243,272,2019-09-01,2019-09-30 23:59:59.999999999,analysis,1.080251064967105,2.005846003349598,,False,0.28057007561391034,0.4845842089324305,,False,36.10989795079228,144.7688176204985,,False,0.581185840302938,0.7290027424505515,,False,6.088781956878885,12.247939819357038,,False,0.5962823264864899,0.8132299933929232,,False,4.350607537988416,9.527779484493102,,False,0.44848475369790625,0.7836913689983083,,False,0.5873842546201933,2.463216302544855,,False,0.17101165941183666,0.3460956651376524,,False,263.2190380556464,1269.22699700758,,False,0.27973586340467377,0.6016429225043805,,False,0.03885247137051964,0.7953202563511708,,False,0.07175017081036078,0.22358313251519957,,False,1.083801733744011,4.853849656553957,,False,0.378795792684474,0.5852836747908198,,False
2019-10,9,273,303,2019-10-01,2019-10-31 23:59:59.999999999,analysis,0.5263139981695671,2.005846003349598,,False,0.19578693206971443,0.4845842089324305,,False,59.773944968286834,144.7688176204985,,False,0.48683217473123747,0.7290027424505515,,False,3.945747914486331,12.247939819357038,,False,0.634332359479725,0.8132299933929232,,False,2.287825219712903,9.527779484493102,,False,0.3638224243877279,0.7836913689983083,,False,1.5114699215738825,2.463216302544855,,False,0.19076119424967528,0.3460956651376524,,False,528.5588861479555,1269.22699700758,,False,0.4578436681402861,0.6016429225043805,,False,0.03885247137051964,0.7953202563511708,,False,0.07175017081036078,0.22358313251519957,,False,1.949259313086487,4.853849656553957,,False,0.3704756456551405,0.5852836747908198,,False
2019-11,10,304,333,2019-11-01,2019-11-30 23:59:59.999999999,analysis,0.6198530304276314,2.005846003349598,,False,0.2551385160140669,0.4845842089324305,,False,83.75646986498694,144.7688176204985,,False,0.5899516526146974,0.7290027424505515,,False,5.875086517453825,12.247939819357038,,False,0.5896494342283695,0.8132299933929232,,False,3.3879477330601153,9.527779484493102,,False,0.4398562633074023,0.7836913689983083,,False,0.9845763655031512,2.463216302544855,,False,0.21898381336658415,0.3460956651376524,,False,1440.5181835723893,1269.22699700758,,True,0.5318573454362407,0.6016429225043805,,False,0.03885247137051964,0.7953202563511708,,False,0.07175017081036078,0.22358313251519957,,False,2.626346291581116,4.853849656553957,,False,0.46288606906773844,0.5852836747908198,,False
2019-12,11,334,364,2019-12-01,2019-12-31 23:59:59.999999999,analysis,0.19973817712754655,2.005846003349598,,False,0.07702058579789064,0.4845842089324305,,False,92.66664050972823,144.7688176204985,,False,0.6445231307407923,0.7290027424505515,,False,5.863735774723472,12.247939819357038,,False,0.6019627687913919,0.8132299933929232,,False,3.792324824093714,9.527779484493102,,False,0.4955096774123251,0.7836913689983083,,False,1.5079738026098473,2.463216302544855,,False,0.1941318334961372,0.3460956651376524,,False,771.7091907891289,1269.22699700758,,False,0.35436642688257963,0.6016429225043805,,False,0.03885247137051964,0.7953202563511708,,False,0.07175017081036078,0.22358313251519957,,False,2.5233728614735846,4.853849656553957,,False,0.4367222346830554,0.5852836747908198,,False
2020-01,12,365,395,2020-01-01,2020-01-31 23:59:59.999999999,analysis,0.5867962416436756,2.005846003349598,,False,0.3858303225274064,0.4845842089324305,,False,94.38180180005092,144.7688176204985,,False,0.6019393990305918,0.7290027424505515,,False,5.89650899483343,12.247939819357038,,False,0.6025635996140474,0.8132299933929232,,False,2.502063689254344,9.527779484493102,,False,0.4390411967199029,0.7836913689983083,,False,0.4431175710406594,2.463216302544855,,False,0.15191647135253875,0.3460956651376524,,False,449.3843082287612,1269.22699700758,,False,0.31355142387340507,0.6016429225043805,,False,,0.7953202563511708,,False,,0.22358313251519957,,False,2.4588002808284237,4.853849656553957,,False,0.46987035235092073,0.5852836747908198,,False
2020-02,13,396,424,2020-02-01,2020-02-29 23:59:59.999999999,analysis,0.4440085476690111,2.005846003349598,,False,0.25811407512522655,0.4845842089324305,,False,60.38312890563269,144.7688176204985,,False,0.5477504781766908,0.7290027424505515,,False,5.181913687885027,12.247939819357038,,False,0.6032036031758068,0.8132299933929232,,False,2.6638745673020057,9.527779484493102,,False,0.3774509268154401,0.7836913689983083,,False,2.0961916136697596,2.463216302544855,,False,0.2517139953526966,0.3460956651376524,,False,503.668177861633,1269.22699700758,,False,0.3551807918161032,0.6016429225043805,,False,,0.7953202563511708,,False,,0.22358313251519957,,False,2.0914172618895925,4.853849656553957,,False,0.39279107675714575,0.5852836747908198,,False
2020-03,14,425,455,2020-03-01,2020-03-31 23:59:59.999999999,analysis,0.9095214644789897,2.005846003349598,,False,0.2648313932944802,0.4845842089324305,,False,27.576854123510152,144.7688176204985,,False,0.39612691448680953,0.7290027424505515,,False,4.27199990143739,12.247939819357038,,False,0.5692205463399413,0.8132299933929232,,False,3.811671030801455,9.527779484493102,,False,0.5206422859335617,0.7836913689983083,,False,0.44621207392203804,2.463216302544855,,False,0.13772665696433464,0.3460956651376524,,False,306.314407508328,1269.22699700758,,False,0.303325152877869,0.6016429225043805,,False,,0.7953202563511708,,False,,0.22358313251519957,,False,1.154423135346976,4.853849656553957,,False,0.2959509401942364,0.5852836747908198,,False
2020-04,15,456,485,2020-04-01,2020-04-30 23:59:59.999999999,analysis,1.413551064967105,2.005846003349598,,False,0.25276200240967805,0.4845842089324305,,False,115.70245190414421,144.7688176204985,,False,0.6222150432663612,0.7290027424505515,,False,3.258963739219728,12.247939819357038,,False,0.40728877765549326,0.8132299933929232,,False,2.6539259774131736,9.527779484493102,,False,0.5105783210255157,0.7836913689983083,,False,0.6920225256674202,2.463216302544855,,False,0.22064250876077895,0.3460956651376524,,False,321.5742800562588,1269.22699700758,,False,0.32061949595346745,0.6016429225043805,,False,,0.7953202563511708,,False,,0.22358313251519957,,False,4.832400681724839,4.853849656553957,,False,0.5510536226923256,0.5852836747908198,,False
2020-05,16,486,516,2020-05-01,2020-05-31 23:59:59.999999999,analysis,1.4092504198058151,2.005846003349598,,False,0.2548257815089283,0.4845842089324305,,False,196.07639174834188,144.7688176204985,,True,0.8262814774040593,0.7290027424505515,,True,6.024061207392233,12.247939819357038,,False,0.46538616563072405,0.8132299933929232,,False,2.3469179123891672,9.527779484493102,,False,0.3341469092081939,0.7836913689983083,,False,1.5781076554557125,2.463216302544855,,False,0.31527066820824046,0.3460956651376524,,False,633.6259376461899,1269.22699700758,,False,0.3646649334534391,0.6016429225043805,,False,,0.7953202563511708,,False,,0.22358313251519957,,False,6.331228751429637,4.853849656553957,,True,0.627600629388274,0.5852836747908198,,True
2020-06,17,517,546,2020-06-01,2020-06-30 23:59:59.999999999,analysis,0.46751081003289474,2.005846003349598,,False,0.31300391302999836,0.4845842089324305,,False,143.6459917483408,144.7688176204985,,False,0.6955038786789366,0.7290027424505515,,False,7.2457537577002515,12.247939819357038,,False,0.5475202564539459,0.8132299933929232,,False,5.186957897425886,9.527779484493102,,False,0.5420084813497938,0.7836913689983083,,False,0.6382687634355944,2.463216302544855,,False,0.205592637448546,0.3460956651376524,,False,404.91485452737595,1269.22699700758,,False,0.30338988907026126,0.6016429225043805,,False,,0.7953202563511708,,False,,0.22358313251519957,,False,2.7501390417522167,4.853849656553957,,False,0.45792241462213995,0.5852836747908198,,False
2020-07,18,547,577,2020-07-01,2020-07-31 23:59:59.999999999,analysis,0.2910428898291593,2.005846003349598,,False,0.14805510008195694,0.4845842089324305,,False,126.457165941889,144.7688176204985,,False,0.6432595097453163,0.7290027424505515,,False,8.478720936345022,12.247939819357038,,False,0.6652003631016455,0.8132299933929232,,False,6.038928985627305,9.527779484493102,,False,0.5828612566144579,0.7836913689983083,,False,0.6267941273101278,2.463216302544855,,False,0.1711430518527468,0.3460956651376524,,False,344.10989830505065,1269.22699700758,,False,0.30829311320946745,0.6016429225043805,,False,,0.7953202563511708,,False,,0.22358313251519957,,False,1.6083318735951921,4.853849656553957,,False,0.4090805359609223,0.5852836747908198,,False
2020-08,19,578,608,2020-08-01,2020-08-31 23:59:59.999999999,analysis,0.32733842516447387,2.005846003349598,,False,0.20369062939883117,0.4845842089324305,,False,93.61344355446879,144.7688176204985,,False,0.5402749689496243,0.7290027424505515,,False,9.87249947433271,12.247939819357038,,False,0.662177049589387,0.8132299933929232,,False,8.216598338125975,9.527779484493102,,False,0.6610464278419574,0.7836913689983083,,False,0.5287312911175159,2.463216302544855,,False,0.1863347708403013,0.3460956651376524,,False,470.12313675238676,1269.22699700758,,False,0.4531435260406311,0.6016429225043805,,False,,0.7953202563511708,,False,,0.22358313251519957,,False,1.8913834440175743,4.853849656553957,,False,0.3743865321635983,0.5852836747908198,,False
2020-09,20,609,638,2020-09-01,2020-09-30 23:59:59.999999999,analysis,1.0802510649671053,2.005846003349598,,False,0.3120689324745681,0.4845842089324305,,False,66.05113729011167,144.7688176204985,,False,0.5901132299924651,0.7290027424505515,,False,6.409487963039053,12.247939819357038,,False,0.5179457619719383,0.8132299933929232,,False,4.065531071184811,9.527779484493102,,False,0.4859272683112509,0.7836913689983083,,False,1.021772689938464,2.463216302544855,,False,0.1743530384427816,0.3460956651376524,,False,347.6989665091387,1269.22699700758,,False,0.3256770839421861,0.6016429225043805,,False,,0.7953202563511708,,False,,0.22358313251519957,,False,2.2959349021218327,4.853849656553957,,False,0.4561866885012153,0.5852836747908198,,False
2020-10,21,639,669,2020-10-01,2020-10-31 23:59:59.999999999,analysis,0.49405915945988965,2.005846003349598,,False,0.23821739546575024,0.4845842089324305,,False,54.347742855185636,144.7688176204985,,False,0.5081959632027191,0.7290027424505515,,False,3.863981932238209,12.247939819357038,,False,0.5738744990868071,0.8132299933929232,,False,2.385497148528799,9.527779484493102,,False,0.4780815983992817,0.7836913689983083,,False,2.9980430982314807,2.463216302544855,,True,0.28598502084579674,0.3460956651376524,,False,739.6075417277575,1269.22699700758,,False,0.3684488889464338,0.6016429225043805,,False,,0.7953202563511708,,False,,0.22358313251519957,,False,2.453312681746928,4.853849656553957,,False,0.4504645013993968,0.5852836747908198,,False
2020-11,22,670,699,2020-11-01,2020-11-30 23:59:59.999999999,analysis,0.7595868626644738,2.005846003349598,,False,0.463049652711257,0.4845842089324305,,False,76.20636965252706,144.7688176204985,,False,0.5829665828673454,0.7290027424505515,,False,3.7492190020534024,12.247939819357038,,False,0.497141232342932,0.8132299933929232,,False,1.4246356817250798,9.527779484493102,,False,0.3559397812465543,0.7836913689983083,,False,0.37600329774134184,2.463216302544855,,False,0.20977871226278938,0.3460956651376524,,False,399.2415627797289,1269.22699700758,,False,0.24709903425984425,0.6016429225043805,,False,,0.7953202563511708,,False,,0.22358313251519957,,False,2.641951296372355,4.853849656553957,,False,0.4385458923803788,0.5852836747908198,,False
2020-12,23,700,730,2020-12-01,2020-12-31 23:59:59.999999999,analysis,0.7037262212171052,2.005846003349598,,False,0.4216166224890241,0.4845842089324305,,False,101.08838244521235,144.7688176204985,,False,0.6617631082475254,0.7290027424505515,,False,7.026379076439055,12.247939819357038,,False,0.5586949045974898,0.8132299933929232,,False,3.424779407255871,9.527779484493102,,False,0.3595879466276145,0.7836913689983083,,False,0.8822991461880437,2.463216302544855,,False,0.14000848183975595,0.3460956651376524,,False,1238.1353145044768,1269.22699700758,,False,0.4197511633423445,0.6016429225043805,,False,,0.7953202563511708,,False,,0.22358313251519957,,False,2.910504474376813,4.853849656553957,,False,0.4850006852448116,0.5852836747908198,,False
